observation,id,year,risk_ordered,risk_binary,stock_holding,risk_ratio,age,income,retired,education_uni,education_year12,education_year11,education_year10,married,gender,children
9952,119752,2010,1,0,0,0,64,26569,0,0,1,0,0,1,1,0
9953,119754,2010,3,1,1,0,44,67770,0,0,1,0,0,1,1,0
9954,119765,2010,1,0,0,0,42,28153,0,0,0,0,0,0,0,0
9955,119776,2010,2,1,1,0,61,80000,0,0,1,0,0,1,1,0
9956,119778,2010,2,1,1,0,39,192700,0,1,0,0,0,1,1,0
9957,119783,2010,2,1,1,0,63,169052,0,1,0,0,0,1,1,0
9958,119790,2010,2,1,1,0,51,172857,0,0,1,0,0,1,1,2
9959,119798,2010,1,0,0,1,42,140789,0,0,1,0,0,1,1,0
9960,119803,2010,2,1,1,0,73,43440,1,0,0,0,1,1,1,0
9961,119805,2010,2,1,1,0,45,154001,0,0,0,1,0,1,1,1
9962,119811,2010,1,0,0,0,33,143634,0,0,0,0,0,1,1,0
9963,119828,2010,1,0,0,0,49,73000,0,0,1,0,0,0,1,0
9964,119835,2010,2,1,1,0,48,59200,0,0,1,0,0,0,1,0
9965,119837,2010,2,1,1,0,66,65300,1,1,0,0,0,1,1,0
9966,119839,2010,2,1,1,0,28,147000,0,1,0,0,0,1,1,0
9967,119841,2010,2,1,1,1,64,71380,1,0,0,1,0,1,1,0
9968,119842,2010,1,0,0,0,59,33774,1,0,0,0,1,1,1,1
9969,119858,2010,2,1,1,1,53,83500,0,0,0,0,1,1,1,0
9970,119863,2010,2,1,1,1,41,98592,0,0,1,0,0,1,1,0
9971,119865,2010,1,0,0,0,57,85024,0,1,0,0,0,0,1,0
9972,119866,2010,2,1,1,0,25,118450,0,0,1,0,0,1,1,0
9973,119876,2010,1,0,0,0,34,87018,0,0,0,1,0,1,1,0
9974,119886,2010,1,0,0,0,57,29004,0,0,0,1,0,1,1,0
9975,119893,2010,2,1,1,0,36,63400,0,1,0,0,0,0,1,0
9976,200019,2010,2,1,1,0,38,122284,0,1,0,0,0,1,1,1
9977,200025,2010,3,1,1,1,39,107700,0,1,0,0,0,1,1,0
9978,200029,2010,2,1,1,0,32,203701,0,1,0,0,0,1,1,0
9979,200031,2010,2,1,1,0,35,159650,0,1,0,0,0,1,1,0
9980,200049,2010,2,1,1,0,40,102970,0,1,0,0,0,1,1,0
9981,200082,2010,2,1,1,0,58,200050,0,1,0,0,0,1,1,0
9982,200105,2010,2,1,1,0,40,154228,0,1,0,0,0,1,1,0
9983,200120,2010,2,1,1,0,33,113626,0,1,0,0,0,1,1,0
9984,200140,2010,2,1,1,0,34,166733,0,1,0,0,0,1,1,0
9985,200150,2010,1,0,0,0,34,77784,0,1,0,0,0,0,0,0
9986,200154,2010,2,1,1,0,34,189000,0,1,0,0,0,1,1,0
9987,200155,2010,2,1,1,0,64,143000,0,1,0,0,0,1,1,0
9988,200183,2010,2,1,1,0,34,176685,0,1,0,0,0,1,1,0
9989,200187,2010,3,1,1,1,42,140350,0,0,1,0,0,1,1,0
9990,200213,2010,2,1,1,1,44,170000,0,0,1,0,0,1,1,0
9991,200227,2010,2,1,1,0,54,115449,0,1,0,0,0,1,1,0
9992,200244,2010,1,0,0,0,42,33136,0,0,0,0,1,0,0,1
9993,200247,2010,1,0,0,0,49,60762,0,0,0,0,1,0,1,0
9994,200255,2010,2,1,1,0,31,215606,0,0,0,1,0,1,1,0
9995,200262,2010,1,0,0,0,35,37614,0,0,0,0,0,0,0,0
9996,200269,2010,2,1,1,0,40,18280,0,0,0,1,0,0,1,0
9997,200278,2010,1,0,0,0,32,48049,0,0,0,0,1,1,1,0
9998,200306,2010,2,1,1,1,35,56888,0,1,0,0,0,1,1,0
9999,200316,2010,1,0,0,1,44,89949,0,0,0,0,1,1,1,0
10000,200329,2010,3,1,1,0,45,72524,0,0,0,0,0,1,1,0
10001,200331,2010,1,0,0,0,28,37024,0,0,1,0,0,1,1,0
10002,200365,2010,3,1,1,0,33,104866,0,0,1,0,0,1,1,0
10003,200379,2010,1,0,0,1,36,156805,0,1,0,0,0,1,1,0
10004,200393,2010,2,1,1,0,31,146958,0,1,0,0,0,1,1,0
10005,200395,2010,2,1,1,1,45,136750,0,0,0,1,0,1,1,0
10006,200441,2010,2,1,1,1,56,144700,0,1,0,0,0,1,1,0
10007,200457,2010,4,1,1,1,54,113500,0,0,1,0,0,1,1,0
10008,200462,2010,2,1,1,0,35,104942,0,0,1,0,0,1,1,0
10009,200466,2010,1,0,0,0,64,63120,0,0,0,0,0,1,1,0
10010,200503,2010,1,0,0,0,38,125000,0,0,0,0,1,1,1,0
10011,200512,2010,3,1,1,1,52,88480,0,0,0,0,1,1,1,0
10012,200522,2010,1,0,0,0,26,86416,0,0,1,0,0,1,1,0
10013,200548,2010,2,1,1,0,35,105935,0,0,0,0,1,1,1,0
10014,200594,2010,2,1,1,0,39,59276,0,0,0,0,1,1,1,0
10015,200606,2010,1,0,0,0,35,88168,0,0,0,1,0,1,1,0
10016,200644,2010,2,1,1,1,27,95640,0,0,0,1,0,1,1,0
10017,200650,2010,1,0,0,0,39,50554,0,0,1,0,0,0,0,1
10018,200679,2010,2,1,1,0,28,88503,0,0,0,1,0,1,1,0
10019,200743,2010,1,0,0,0,34,101326,0,0,0,0,1,1,1,0
10020,200768,2010,4,1,1,0,46,152002,0,0,0,1,0,1,1,0
10021,200817,2010,1,0,0,0,30,100000,0,1,0,0,0,1,1,0
10022,200836,2010,1,0,0,0,59,63088,0,0,0,0,1,1,1,0
10023,200847,2010,2,1,1,0,35,118647,0,1,0,0,0,1,1,0
10024,200848,2010,2,1,1,0,34,203120,0,1,0,0,0,1,1,0
10025,200850,2010,2,1,1,0,46,196500,0,1,0,0,0,1,1,0
10026,200858,2010,3,1,1,0,36,38300,0,1,0,0,0,1,1,0
10027,200883,2010,1,0,0,1,33,73104,0,0,1,0,0,1,1,0
10028,200900,2010,2,1,1,0,37,64168,0,0,1,0,0,1,1,0
10029,200910,2010,2,1,1,0,34,118864,0,0,1,0,0,1,1,0
10030,200981,2010,1,0,0,0,36,77999,0,0,1,0,0,1,1,0
10031,201000,2010,1,0,0,0,36,96000,0,0,1,0,0,1,1,0
10032,201032,2010,1,0,0,0,73,139600,1,1,0,0,0,1,1,0
10033,201096,2010,1,0,0,0,27,144600,0,0,1,0,0,1,1,0
10034,300004,2010,1,0,0,0,38,76384,0,1,0,0,0,1,1,0
10035,300009,2010,2,1,1,1,35,38878,0,0,0,0,1,1,1,0
10036,300025,2010,2,1,1,0,43,268549,0,1,0,0,0,1,1,0
10037,300065,2010,2,1,1,0,36,198000,0,0,1,0,0,1,1,0
10038,300103,2010,1,0,0,0,52,204260,0,1,0,0,0,1,0,0
10039,300127,2010,2,1,1,1,32,249996,0,1,0,0,0,1,1,0
10040,300146,2010,2,1,1,0,33,141000,0,0,1,0,0,1,1,0
10041,300179,2010,2,1,1,0,30,156520,0,0,0,1,0,1,1,0
10042,300198,2010,1,0,0,0,34,145150,0,1,0,0,0,1,1,0
10043,300206,2010,2,1,1,0,52,135170,0,0,0,0,1,1,1,2
10044,300224,2010,2,1,1,0,43,31030,0,0,0,0,1,1,1,0
10045,300233,2010,2,1,1,0,39,66381,0,0,0,0,1,1,1,0
10046,300235,2010,2,1,1,0,55,131770,0,1,0,0,0,1,1,1
10047,300253,2010,1,0,0,0,42,73287,0,0,0,0,1,1,1,0
10048,300283,2010,1,0,0,0,29,75978,0,0,0,0,1,1,1,0
10049,300315,2010,3,1,1,1,35,263000,0,1,0,0,0,1,1,0
10050,300316,2010,1,0,0,0,58,199400,0,0,1,0,0,1,1,0
10051,300352,2010,2,1,1,1,29,79978,0,1,0,0,0,1,0,0
10052,300389,2010,1,0,0,0,44,129573,0,0,0,0,1,1,1,2
10053,300439,2010,1,0,0,0,57,121607,0,0,1,0,0,1,1,0
10054,300449,2010,2,1,1,0,34,110840,0,0,1,0,0,1,1,0
10055,300469,2010,1,0,0,0,48,85567,0,0,0,0,0,1,1,1
10056,300481,2010,4,1,1,0,30,207500,0,0,1,0,0,1,1,0
10057,300484,2010,1,0,0,0,46,60247,0,1,0,0,0,1,1,0
10058,300502,2010,2,1,1,0,30,151044,0,0,1,0,0,1,1,0
10059,300513,2010,3,1,1,0,35,83982,0,0,0,1,0,1,1,0
10060,300524,2010,2,1,1,0,29,89948,0,0,1,0,0,1,1,0
10061,300542,2010,3,1,1,0,53,140005,0,1,0,0,0,1,1,1
10062,300567,2010,1,0,0,0,29,128500,0,0,1,0,0,1,1,0
10063,300594,2010,1,0,0,0,50,96200,0,0,0,1,0,1,1,0
10064,300633,2010,1,0,0,0,36,284000,0,0,1,0,0,1,1,0
10065,300649,2010,2,1,1,0,43,75086,0,0,1,0,0,1,1,0
10066,300652,2010,3,1,1,1,41,167885,0,1,0,0,0,1,1,0
10067,300663,2010,1,0,0,0,50,74816,0,0,0,0,0,0,1,0
10068,300667,2010,1,0,0,0,43,110000,0,0,0,0,1,1,1,0
10069,300670,2010,2,1,1,0,41,146990,0,0,0,0,1,1,1,0
10070,300732,2010,2,1,1,0,31,109700,0,0,1,0,0,1,1,0
10071,300739,2010,2,1,1,0,35,128113,0,0,1,0,0,1,1,0
10072,300805,2010,3,1,1,0,36,80707,0,0,1,0,0,1,1,0
10073,300837,2010,2,1,1,0,43,70658,0,1,0,0,0,1,1,0
10074,300875,2010,2,1,1,0,39,42000,0,0,0,1,0,0,1,0
10075,300891,2010,2,1,1,0,35,166330,0,1,0,0,0,1,1,0
10076,300909,2010,1,0,0,0,32,8162,0,0,0,0,1,0,0,0
10077,300929,2010,1,0,0,0,35,136000,0,0,0,0,1,1,1,0
10078,300962,2010,2,1,1,0,25,83800,0,1,0,0,0,1,1,0
10079,300992,2010,1,0,0,0,37,64974,0,0,1,0,0,0,1,0
10080,300999,2010,1,0,0,0,31,158000,0,0,1,0,0,1,1,0
10081,400008,2010,3,1,1,0,48,77400,0,1,0,0,0,1,0,0
10082,400030,2010,1,0,0,1,29,167450,0,1,0,0,0,1,0,0
10083,400096,2010,2,1,1,1,37,125302,0,1,0,0,0,1,1,0
10084,400105,2010,3,1,1,0,37,282415,0,1,0,0,0,1,1,0
10085,400127,2010,2,1,1,1,31,157010,0,0,1,0,0,1,1,0
10086,400130,2010,1,0,0,0,37,107000,0,0,1,0,0,1,1,0
10087,400159,2010,1,0,0,0,29,69786,0,0,1,0,0,1,1,0
10088,400253,2010,1,0,0,1,67,67750,0,0,0,0,1,1,1,0
10089,400283,2010,3,1,1,1,44,210906,0,0,0,1,0,1,1,0
10090,400295,2010,2,1,1,1,35,225000,0,1,0,0,0,1,1,0
10091,400296,2010,2,1,1,0,40,103862,0,0,1,0,0,1,1,1
10092,400304,2010,1,0,0,0,28,98818,0,0,1,0,0,1,1,0
10093,400308,2010,2,1,1,1,57,93163,0,0,1,0,0,1,1,0
10094,400329,2010,1,0,0,0,59,134000,0,0,0,0,0,1,1,0
10095,400387,2010,2,1,1,1,66,122332,1,0,1,0,0,1,1,0
10096,400389,2010,2,1,1,0,30,136000,0,0,1,0,0,1,1,0
10097,400391,2010,1,0,0,0,38,192500,0,0,0,0,1,1,1,0
10098,400434,2010,2,1,1,1,34,115000,0,1,0,0,0,1,1,0
10099,400447,2010,2,1,1,1,50,147550,0,0,0,0,1,1,1,0
10100,400448,2010,1,0,0,0,26,101000,0,1,0,0,0,1,1,0
10101,400465,2010,2,1,1,0,55,82500,0,0,1,0,0,1,1,0
10102,400491,2010,1,0,0,0,60,78178,0,1,0,0,0,0,0,0
10103,400498,2010,2,1,1,0,35,87600,0,0,0,0,1,1,1,0
10104,400522,2010,2,1,1,0,48,87380,0,0,0,1,0,1,1,0
10105,400528,2010,1,0,0,0,46,27050,0,0,0,1,0,0,1,0
10106,400545,2010,1,0,0,0,59,86000,0,0,0,0,0,1,1,0
10107,400568,2010,2,1,1,1,29,111617,0,0,1,0,0,1,1,0
10108,400569,2010,2,1,1,0,25,80786,0,0,1,0,0,1,1,1
10109,400588,2010,3,1,1,0,27,82740,0,0,1,0,0,1,1,0
10110,400597,2010,2,1,1,0,51,1432543,0,0,0,0,1,1,1,0
10111,400631,2010,2,1,1,1,28,380500,0,1,0,0,0,1,1,0
10112,400653,2010,2,1,1,0,34,109194,0,0,1,0,0,1,1,0
10113,400661,2010,1,0,0,0,28,95000,0,0,1,0,0,1,1,0
10114,400667,2010,1,0,0,0,40,39191,0,0,0,0,1,1,1,0
10115,400688,2010,2,1,1,0,59,73150,0,1,0,0,0,1,1,0
10116,400722,2010,3,1,1,0,36,149021,0,1,0,0,0,1,1,0
10117,400725,2010,2,1,1,0,25,114000,0,0,0,1,0,1,1,0
10118,400760,2010,2,1,1,1,43,306000,0,1,0,0,0,1,1,0
10119,400770,2010,1,0,0,0,34,112292,0,0,1,0,0,1,1,0
10120,400773,2010,1,0,0,0,58,114000,0,0,0,0,1,1,1,0
10121,500037,2010,2,1,1,0,38,38503,0,0,1,0,0,1,1,0
10122,500047,2010,2,1,1,0,27,81132,0,1,0,0,0,1,1,0
10123,500078,2010,1,0,0,0,27,98018,0,0,0,0,0,1,1,0
10124,500079,2010,4,1,1,0,26,23695,0,0,0,0,1,1,1,0
10125,500111,2010,1,0,0,0,27,46716,0,0,0,0,1,0,0,0
10126,500119,2010,1,0,0,0,39,98626,0,0,0,0,1,1,1,0
10127,500130,2010,1,0,0,1,33,157913,0,1,0,0,0,1,1,0
10128,500132,2010,2,1,1,0,26,45200,0,1,0,0,0,0,0,0
10129,500225,2010,1,0,0,0,53,90450,0,0,0,0,0,1,1,0
10130,500266,2010,3,1,1,0,30,107000,0,1,0,0,0,1,1,0
10131,500294,2010,1,0,0,1,47,161968,0,0,0,0,0,1,1,1
10132,500315,2010,1,0,0,0,40,170300,0,0,1,0,0,1,1,0
10133,500319,2010,1,0,0,0,29,85217,0,0,1,0,0,1,1,0
10134,500322,2010,2,1,1,0,43,228407,0,1,0,0,0,1,1,0
10135,500334,2010,2,1,1,0,44,109000,0,0,1,0,0,1,1,0
10136,500345,2010,2,1,1,0,26,66115,0,0,0,0,1,1,1,0
10137,500390,2010,2,1,1,0,37,138828,0,0,1,0,0,1,1,0
10138,500399,2010,1,0,0,0,31,56910,0,0,0,0,1,1,1,0
10139,500407,2010,2,1,1,0,26,71284,0,0,1,0,0,1,1,0
10140,500421,2010,2,1,1,1,61,139000,0,0,1,0,0,1,1,0
10141,500432,2010,3,1,1,0,47,99518,0,0,1,0,0,1,1,0
10142,500433,2010,2,1,1,0,25,105000,0,0,0,1,0,1,1,0
10143,500441,2010,2,1,1,0,59,176855,0,1,0,0,0,1,1,0
10144,500456,2010,2,1,1,0,25,138039,0,0,0,0,1,1,1,0
10145,500476,2010,1,0,0,0,40,81847,0,0,0,0,1,0,1,0
10146,500486,2010,2,1,1,0,33,219500,0,0,0,0,1,1,1,0
10147,500491,2010,2,1,1,0,33,214800,0,1,0,0,0,1,1,0
10148,500506,2010,1,0,0,0,26,67402,0,0,0,0,1,1,1,0
10149,500518,2010,2,1,1,1,33,105354,0,1,0,0,0,1,1,0
10150,500532,2010,2,1,1,0,33,93000,0,0,1,0,0,1,1,0
10151,500561,2010,2,1,1,0,31,135598,0,1,0,0,0,1,1,0
10152,500577,2010,1,0,0,0,28,89695,0,0,1,0,0,1,1,0
10153,500610,2010,1,0,0,0,34,83571,0,0,1,0,0,1,1,0
10154,500611,2010,1,0,0,1,36,145000,0,1,0,0,0,1,1,0
10155,500612,2010,2,1,1,0,57,61942,0,1,0,0,0,1,1,1
10156,500626,2010,1,0,0,0,30,47996,0,0,0,0,1,0,0,0
10157,500644,2010,1,0,0,0,38,44353,0,0,1,0,0,0,0,0
10158,500649,2010,1,0,0,0,33,144000,0,0,1,0,0,1,1,0
10159,500654,2010,1,0,0,0,48,335200,0,1,0,0,0,1,1,1
10160,500708,2010,2,1,1,0,33,137969,0,0,1,0,0,1,1,0
10161,500712,2010,3,1,1,1,38,259820,0,1,0,0,0,1,1,0
10162,500717,2010,3,1,1,0,45,173000,0,1,0,0,0,1,1,0
10163,500721,2010,2,1,1,0,35,155000,0,1,0,0,0,1,1,0
10164,500736,2010,2,1,1,0,50,116139,0,1,0,0,0,1,1,0
10165,500747,2010,2,1,1,0,47,172040,0,0,0,0,0,1,1,0
10166,500775,2010,2,1,1,0,37,417750,0,1,0,0,0,1,1,0
10167,500796,2010,1,0,0,0,72,94452,1,0,0,1,0,1,1,0
10168,500800,2010,2,1,1,0,62,217511,0,0,0,1,0,1,1,1
10169,500803,2010,2,1,1,0,26,94000,0,0,0,1,0,1,1,0
10170,500825,2010,2,1,1,0,45,155365,0,0,0,1,0,1,1,0
10171,500867,2010,2,1,1,1,28,404500,0,0,0,1,0,0,1,0
10172,500883,2010,2,1,1,0,39,143000,0,0,0,0,1,1,1,0
10173,500906,2010,1,0,0,0,51,140000,0,0,1,0,0,0,1,0
10174,500917,2010,2,1,1,0,30,94029,0,0,1,0,0,1,1,0
10175,500946,2010,1,0,0,0,35,158009,0,1,0,0,0,1,1,0
10176,600032,2010,3,1,1,1,30,308820,0,1,0,0,0,1,1,0
10177,600062,2010,2,1,1,0,30,92000,0,0,1,0,0,1,1,0
10178,600081,2010,1,0,0,0,34,73122,0,1,0,0,0,1,1,0
10179,600110,2010,2,1,1,0,45,64000,0,0,0,1,0,1,1,0
10180,600118,2010,2,1,1,0,27,212200,0,1,0,0,0,1,1,0
10181,600126,2010,1,0,0,0,28,50000,0,1,0,0,0,1,1,0
10182,600134,2010,2,1,1,0,44,187540,0,1,0,0,0,1,1,0
10183,600151,2010,3,1,1,1,60,279390,0,1,0,0,0,1,1,0
10184,600154,2010,1,0,0,0,51,82500,0,0,0,0,1,1,1,0
10185,600166,2010,1,0,0,0,26,34446,0,0,1,0,0,0,0,0
10186,600170,2010,1,0,0,0,56,49600,0,0,0,0,1,1,1,0
10187,600171,2010,2,1,1,0,26,102836,0,0,1,0,0,1,1,0
10188,600210,2010,2,1,1,0,29,94114,0,0,1,0,0,1,1,0
10189,600248,2010,3,1,1,0,48,178375,0,1,0,0,0,1,0,0
10190,600260,2010,2,1,1,1,33,135050,0,1,0,0,0,1,1,0
10191,600265,2010,4,1,1,0,38,172720,0,0,1,0,0,1,1,0
10192,600291,2010,2,1,1,0,48,98677,0,1,0,0,0,1,1,0
10193,600316,2010,4,1,1,0,38,297525,0,1,0,0,0,1,1,0
10194,600322,2010,2,1,1,1,52,139000,0,0,1,0,0,1,1,0
10195,600354,2010,2,1,1,0,29,144500,0,0,0,1,0,1,1,0
10196,600369,2010,2,1,1,0,42,195400,0,0,1,0,0,1,1,0
10197,600384,2010,2,1,1,0,26,133292,0,0,1,0,0,1,1,0
10198,600395,2010,2,1,1,0,28,78300,0,1,0,0,0,1,1,0
10199,600420,2010,1,0,0,0,25,40000,0,0,0,0,1,1,1,0
10200,600441,2010,1,0,0,0,37,52379,0,0,0,0,1,1,1,0
10201,600456,2010,2,1,1,0,38,290000,0,1,0,0,0,1,1,0
10202,600464,2010,1,0,0,0,58,122000,0,0,0,0,1,1,1,0
10203,600465,2010,2,1,1,0,52,218300,0,0,0,0,1,1,1,0
10204,600476,2010,2,1,1,0,37,83202,0,0,0,0,1,1,1,0
10205,600481,2010,2,1,1,0,68,82350,1,0,0,0,0,1,1,0
10206,600499,2010,3,1,1,1,30,151935,0,0,1,0,0,1,1,0
10207,600507,2010,1,0,0,0,26,100203,0,0,1,0,0,1,1,0
10208,600539,2010,1,0,0,0,38,69026,0,0,0,0,1,1,1,0
10209,600569,2010,2,1,1,0,56,112448,0,0,0,0,0,1,1,1
10210,600573,2010,1,0,0,0,29,69292,0,0,0,0,0,1,1,0
10211,600586,2010,1,0,0,0,25,150000,0,0,1,0,0,1,1,0
10212,600590,2010,1,0,0,0,26,63536,0,0,1,0,0,1,1,0
10213,600601,2010,3,1,1,0,28,76910,0,0,1,0,0,1,1,0
10214,600607,2010,1,0,0,0,43,50000,0,0,0,0,1,0,1,0
10215,600616,2010,4,1,1,1,34,145097,0,0,0,0,1,1,1,0
10216,600624,2010,1,0,0,0,45,254000,0,0,0,0,1,1,1,0
10217,600643,2010,2,1,1,0,30,162484,0,1,0,0,0,1,1,0
10218,600651,2010,1,0,0,0,36,91000,0,0,0,0,1,1,1,0
10219,600655,2010,1,0,0,0,25,75690,0,0,0,1,0,1,1,0
10220,600661,2010,2,1,1,1,35,126120,0,1,0,0,0,1,1,0
10221,600671,2010,2,1,1,1,29,112200,0,1,0,0,0,1,1,0
10222,600690,2010,2,1,1,0,26,102450,0,0,0,0,0,1,1,0
10223,600697,2010,2,1,1,0,29,83500,0,1,0,0,0,1,1,0
10224,600770,2010,2,1,1,0,37,144328,0,1,0,0,0,1,1,0
10225,600793,2010,1,0,0,1,67,67806,1,0,0,0,1,0,0,0
10226,600810,2010,1,0,0,0,57,58772,0,0,0,0,1,1,1,0
10227,600833,2010,2,1,1,0,27,88239,0,0,0,1,0,1,1,0
10228,600850,2010,1,0,0,0,69,53121,1,0,0,1,0,1,1,0
10229,600872,2010,2,1,1,0,39,142008,0,0,0,1,0,1,1,0
10230,600889,2010,1,0,0,0,52,72000,0,0,0,1,0,0,1,0
10231,600907,2010,2,1,1,0,38,98866,0,0,0,1,0,1,1,0
10232,600927,2010,1,0,0,0,35,66960,0,0,0,1,0,1,1,0
10233,600946,2010,3,1,1,1,50,150200,0,0,0,0,1,1,1,0
10234,700089,2010,2,1,1,0,26,84000,0,1,0,0,0,1,1,0
10235,700094,2010,2,1,1,0,29,89000,0,0,0,0,1,1,1,0
10236,700119,2010,1,0,0,0,64,33025,0,0,0,0,1,1,1,0
10237,700132,2010,1,0,0,0,43,153700,0,1,0,0,0,1,1,0
10238,700143,2010,1,0,0,0,45,91002,0,0,0,0,0,0,1,0
10239,700152,2010,2,1,1,1,28,139450,0,1,0,0,0,1,1,0
10240,700195,2010,2,1,1,0,54,92156,0,0,1,0,0,1,1,1
10241,700198,2010,1,0,0,0,26,90018,0,0,0,0,1,1,1,0
10242,700202,2010,1,0,0,0,32,177002,0,0,1,0,0,1,1,0
10243,700221,2010,1,0,0,0,30,76245,0,0,0,0,1,1,1,0
10244,700243,2010,3,1,1,0,25,184854,0,0,0,0,1,1,1,0
10245,700298,2010,2,1,1,0,50,96012,0,0,1,0,0,1,1,0
10246,700356,2010,1,0,0,0,27,75306,0,0,1,0,0,1,1,0
10247,700372,2010,1,0,0,0,51,101928,0,0,0,0,0,1,1,1
10248,700373,2010,2,1,1,0,25,48460,0,1,0,0,0,1,1,0
10249,700384,2010,1,0,0,0,37,148217,0,0,1,0,0,1,1,0
10250,700391,2010,2,1,1,0,28,77847,0,1,0,0,0,0,0,0
10251,700394,2010,1,0,0,0,28,84120,0,0,1,0,0,1,1,0
10252,700431,2010,1,0,0,0,30,88500,0,0,1,0,0,1,1,0
10253,700435,2010,2,1,1,1,27,126020,0,1,0,0,0,1,1,0
10254,700480,2010,2,1,1,0,29,143000,0,1,0,0,0,1,1,0
10255,700481,2010,2,1,1,0,30,184200,0,1,0,0,0,1,1,0
10256,700494,2010,1,0,0,0,65,39332,1,0,0,0,0,0,1,0
10257,700583,2010,1,0,0,0,36,164000,0,1,0,0,0,1,1,0
10258,700600,2010,1,0,0,0,32,75500,0,0,0,0,1,1,1,0
10259,700607,2010,3,1,1,1,28,142000,0,1,0,0,0,1,1,0
10260,700612,2010,1,0,0,0,30,86000,0,0,1,0,0,1,1,0
10261,700614,2010,2,1,1,0,25,103050,0,1,0,0,0,1,1,0
10262,700634,2010,1,0,0,0,25,95700,0,0,1,0,0,1,1,0
10263,700669,2010,1,0,0,0,49,146000,0,0,0,1,0,1,1,0
10264,700670,2010,3,1,1,0,42,235500,0,0,1,0,0,1,1,0
10265,700671,2010,2,1,1,0,36,99967,0,0,0,0,1,1,1,0
10266,700689,2010,2,1,1,0,29,118614,0,1,0,0,0,1,1,0
10267,700711,2010,2,1,1,0,25,36750,0,1,0,0,0,1,1,0
10268,700740,2010,2,1,1,0,41,72454,0,0,1,0,0,1,1,0
10269,700741,2010,2,1,1,0,30,130100,0,1,0,0,0,1,1,0
10270,700780,2010,2,1,1,0,60,120981,0,0,0,0,1,1,1,0
10271,700797,2010,2,1,1,1,32,114478,0,1,0,0,0,1,1,0
10272,700811,2010,1,0,0,0,31,122420,0,0,0,0,1,1,0,0
10273,700825,2010,1,0,0,0,38,136345,0,0,0,1,0,1,1,0
10274,700826,2010,2,1,1,0,59,143050,0,0,0,1,0,1,1,0
10275,700853,2010,1,0,0,0,41,132814,0,0,0,1,0,1,1,0
10276,700859,2010,2,1,1,0,33,165020,0,0,1,0,0,1,1,0
10277,700861,2010,1,0,0,0,34,122113,0,1,0,0,0,1,1,0
10278,800001,2010,1,0,0,0,34,61579,0,0,1,0,0,1,1,0
10279,800002,2010,2,1,1,0,41,183139,0,1,0,0,0,1,1,0
10280,800007,2010,1,0,0,0,57,83785,0,0,0,0,1,1,1,0
10281,800022,2010,1,0,0,0,25,151500,0,0,0,1,0,1,1,0
10282,800039,2010,1,0,0,0,33,87000,0,0,1,0,0,1,1,0
10283,800061,2010,2,1,1,0,48,168985,0,0,1,0,0,1,1,1
10284,800067,2010,2,1,1,0,41,179600,0,1,0,0,0,1,1,0
10285,800085,2010,4,1,1,0,27,162500,0,0,1,0,0,1,1,0
10286,800108,2010,3,1,1,0,30,153050,0,0,1,0,0,1,1,0
10287,800113,2010,1,0,0,0,33,182000,0,1,0,0,0,1,1,0
10288,800117,2010,3,1,1,1,65,154550,0,1,0,0,0,1,1,0
10289,800173,2010,2,1,1,0,52,165675,0,1,0,0,0,1,1,1
10290,800198,2010,1,0,0,0,27,81000,0,0,0,0,1,1,1,0
10291,800206,2010,2,1,1,0,53,219134,0,0,1,0,0,1,1,0
10292,800215,2010,1,0,0,0,35,188800,0,1,0,0,0,1,1,0
10293,800226,2010,1,0,0,0,29,162300,0,1,0,0,0,1,1,0
10294,800231,2010,2,1,1,0,33,65120,0,1,0,0,0,1,1,0
10295,800249,2010,1,0,0,0,25,55100,0,1,0,0,0,0,0,0
10296,800256,2010,2,1,1,0,29,122300,0,1,0,0,0,1,1,0
10297,800269,2010,2,1,1,0,27,147600,0,0,1,0,0,1,1,0
10298,800275,2010,3,1,1,1,47,149089,0,1,0,0,0,1,1,0
10299,800283,2010,1,0,0,0,29,197400,0,1,0,0,0,1,1,0
10300,800303,2010,1,0,0,0,38,105398,0,0,0,0,1,1,1,0
10301,800355,2010,1,0,0,0,69,96202,1,0,0,0,1,1,1,0
10302,800360,2010,1,0,0,0,45,45000,0,1,0,0,0,0,0,0
10303,800420,2010,2,1,1,1,40,168488,0,0,0,0,1,1,1,0
10304,800442,2010,2,1,1,0,50,130792,0,0,0,0,0,1,1,1
10305,800452,2010,2,1,1,0,27,71400,0,0,1,0,0,1,1,0
10306,800453,2010,2,1,1,0,25,60000,0,0,1,0,0,1,1,0
10307,800517,2010,2,1,1,0,25,89440,0,0,1,0,0,1,1,0
10308,800523,2010,2,1,1,0,34,69000,0,0,1,0,0,0,1,0
10309,800540,2010,1,0,0,0,51,128340,0,0,0,1,0,1,1,2
10310,800553,2010,1,0,0,0,44,33649,0,0,1,0,0,1,1,0
10311,800555,2010,1,0,0,0,38,59877,0,0,0,1,0,1,1,1
10312,800559,2010,2,1,1,0,25,83442,0,0,1,0,0,1,1,0
10313,800584,2010,1,0,0,0,52,250581,0,1,0,0,0,1,1,1
10314,800588,2010,2,1,1,0,38,99718,0,0,0,0,0,1,1,0
10315,800616,2010,2,1,1,1,29,139597,0,1,0,0,0,1,1,0
10316,800660,2010,2,1,1,0,44,64000,0,0,0,0,0,1,1,0
10317,800661,2010,3,1,1,0,29,98000,0,0,1,0,0,1,1,0
